4.5, -1.0, 4.5, 1.0, -4.0, -0.5, -0.5, -0.2, -1.0, -1.5, -0.4, -5.0, 5.0, 0.8, 4.5, -2.0, 0.8, -1.0
parameter ends

state | action | reward
[-0.04] | [ 1.01 -1.52] | 0.003057447937897675
-0.06834584827833542 | [ 1.8  13.92] | 0.012543671972318902
-0.13641935986945247 | [ 8.95 12.3 ] | 0.1062439673321566
-0.21618154619886942 | [14.49 10.85] | 0.2482767723714731
-0.3037260937083583 | [18.5   9.39] | 0.40228174824101054
-0.3952921555876785 | [20.9   8.16] | 0.5451545027288123
-0.4880262106040131 | [22.04  7.22] | 0.6679329128888701
-0.5801120322795348 | [22.32  6.53] | 0.7694821236465806
-0.6705474473999927 | [22.08  6.03] | 0.8518909131374686
-0.7588772555699596 | [21.52  5.68] | 0.9180057581075094
-0.8449667599522922 | [20.77  5.46] | 0.9701521439567142
-0.9288328972145186 | [19.89  5.33] | 1.009848207902437
-1.0105521377104012 | [18.95  5.27] | 1.037954798766344
-1.0902150244449649 | [17.95  5.26] | 1.0549463259492788
-1.167906804551802 | [16.93  5.28] | 1.0611629568103087
-1.2437022693118007 | [15.89  5.33] | 1.05699560540662
-1.317667924776552 | [14.84  5.41] | 1.0429982171210286
-1.3898676096902765 | [13.81  5.5 ] | 1.0199385080819838
-1.460369482493297 | [12.8  5.6] | 0.988802233234796
-1.5292533753030693 | [11.83  5.72] | 0.9507660233071993
-1.596618171259782 | [10.91  5.85] | 0.9071623924778377
-1.6625888753282743 | [10.06  6.  ] | 0.8594397926828262
-1.727323444064226 | [9.29 6.17] | 0.8091107685543775
-1.7910202912190083 | [8.62 6.36] | 0.7577009216491218
-1.853927327835259 | [8.08 6.58] | 0.5003808729294388
-1.890727028528173 | [-7.99  3.89] | 0.13224544180368414
-1.89344752457086 | [-11.3    0.53] | -0.23348957830320247
-1.8744271301035764 | [-14.08  -2.8 ] | -0.4953132911634232
-1.8388309230842075 | [-17.37  -4.03] | -0.6487950045328682
-1.7926657425743695 | [-19.51  -4.88] | -0.7592894418368732
-1.7395664444990895 | [-20.77  -5.46] | -0.8374976942609491
-1.6820217785925269 | [-21.48  -5.88] | -0.8960663368761139
-1.6214314310522044 | [-21.9   -6.23] | -0.9456280247863607
-1.558370746451237 | [-22.22  -6.57] | -0.9938710270939624
-1.4928427278612941 | [-22.56  -6.94] | -1.0451113647652133
-1.4244867108311123 | [-22.99  -7.36] | -1.099636541740601
-1.3527738104087468 | [-23.56  -7.82] | -1.1542307648869112
-1.2771691097486388 | [-24.27  -8.29] | -1.2026380334246944
-1.1972731790780564 | [-25.09  -8.74] | -1.2364537994967273
-1.1129350093464863 | [-25.99  -9.11] | -1.246721707609548
-1.0243141314828257 | [-26.89  -9.37] | -1.2259957759047433
-0.931872723766989 | [-27.74  -9.48] | -1.1701709004078478
-0.8362988266451996 | [-28.47  -9.43] | -1.0792863804511268
-0.7383895678533291 | [-29.04  -9.25] | -0.9570180094547078
-0.6389378077263282 | [-29.43  -8.96] | -0.8093232348278481
-0.5386550398709812 | [-29.63  -8.6 ] | -0.6430197024865547
-0.43813887570289656 | [-29.65  -8.2 ] | -0.46480612448282155
-0.3378749884578276 | [-29.51  -7.77] | -0.280803304616697
-0.23825833209669584 | [-29.22  -7.35] | -0.09647584334062195
-0.1396200653685219 | [-28.81  -6.94] | 0.08284770909746124
-0.04222584292110279 | [-28.27  -6.56] | 0.2519648161586196
0.05374062295090942 | [-27.61  -6.24] | 0.40714845249012765
0.1481501711196155 | [-26.84  -6.  ] | 0.546308619022136
0.24091538494220027 | [-25.96  -5.85] | 0.6687963886967356
0.33198609314326377 | [-24.97  -5.78] | 0.7749525974051971
0.4213383990044959 | [-23.91  -5.79] | 0.8654808915282293
0.5089566149303392 | [-22.77  -5.85] | 0.9409471631364188
0.5948164123409866 | [-21.58  -5.96] | 1.001609134820557
0.678876646182952 | [-20.34  -6.08] | 1.0475355170522729
0.7610810893369292 | [-19.07  -6.23] | 1.0788421701857238
0.841366649812905 | [-17.77  -6.38] | 1.0959012741256742
0.9196739046799219 | [-16.46  -6.53] | 1.0994644095625725
0.9959572533299549 | [-15.17  -6.69] | 1.0906997662679592
1.0701935919956775 | [-13.9   -6.84] | 1.0711652444717912
1.1423893497936255 | [-12.67  -6.99] | 1.0427407337479455
1.212586108800047 | [-11.51  -7.15] | 1.0075391737210173
1.2808651643916904 | [-10.43  -7.3 ] | 0.9678125888059611
1.3473514701637843 | [-9.46 -7.46] | 0.9258664704139803
1.412217530022025 | [-8.6  -7.63] | 0.8839928905446648
1.4756879597409516 | [-7.88 -7.82] | 1.1106567947354111
1.5470240947800957 | [ -2.88 -15.49] | 1.4195006921415545
