3.5, -1.7, -5.8, 0.1, 2.9, 3.9, -2.0, -2.1, -3.0, 4.9, -1.8, 2.2, -2.1, 7.7, -1.7, -0.2, 7.6, 0.8
parameter ends

state | action | reward
[-0.02] | [7.17 0.73] | 0.02018224810180941
-0.03595130925583567 | [ 3.29 11.77] | 0.05657855632936932
-0.08391452330572041 | [-0.13 17.09] | 0.05694591659652869
-0.126227131206789 | [1.73 0.16] | 0.10632537649027694
-0.1735710196833462 | [-0.96 18.  ] | -0.0021576033458010208
-0.2013194083982918 | [  4.77 -13.57] | 0.020021023819133045
-0.22885829894186785 | [ 1.01 20.74] | 0.24519979187749744
-0.2976950358191644 | [-1.95 23.23] | 0.02805832102444629
-0.3336254713373929 | [ 3.97 -8.8 ] | 0.09134965705262152
-0.3668096797318432 | [-0.15 22.79] | 0.17909674421469413
-0.41292493828739685 | [1.67 6.15] | 0.14556905273444112
-0.45464900300949546 | [-0.84 12.75] | -0.11956378716910968
-0.4745803215091159 | [  4.9 -11. ] | -0.039239806772261895
-0.4978744460555764 | [ 0.51 18.49] | 0.2882419421745363
-0.5508554736879069 | [-0.08 15.1 ] | 0.06257833820684346
-0.5869696247456181 | [2.14 4.01] | 0.014376280364670169
-0.6217927825315406 | [-1.11e-02  1.19e+01] | -0.0589146909496755
-0.6551266325285268 | [2.29 3.99] | -0.07329904691404114
-0.6889883538896349 | [ 0.33 12.41] | -0.029431827456298736
-0.7287082432348234 | [ 1.3  10.02] | 0.043173513535409706
-0.7737940210667369 | [-0.51 17.14] | -0.191744302065497
-0.8040880012716293 | [3.86 3.8 ] | -0.3122725453239373
-0.8253622880459852 | [ 1.82 12.7 ] | 0.43663008363123534
-0.887245272319677 | [-2.67 33.77] | 0.6686015573952873
-0.9534554628611311 | [ 1.15 21.57] | 0.5890573226354214
-1.0077233827206555 | [-1.49 26.45] | 0.4212192119752854
-1.0511904971556587 | [ 1.55 17.03] | 0.4114394914046276
-1.0898982011290892 | [-1.14 23.04] | 0.31080577591689296
-1.1226871020861235 | [ 1.49 15.15] | 0.3160016942724015
-1.1528901573061547 | [-1.08 21.09] | 0.23834651809881213
-1.1789595758765463 | [ 1.31 14.  ] | 0.24856024752295544
-1.203408563704185 | [-1.13 19.76] | 0.18483225156059063
-1.2247328659178136 | [ 1.1  13.22] | 0.1978436066710524
-1.2449905470197882 | [-1.23 18.79] | 0.14365996187755073
-1.2627701685588089 | [ 0.88 12.65] | 0.1357101452645072
-1.2783513269683697 | [-1.08 17.39] | 0.07298595918398201
-1.2907385808484193 | [ 0.93 11.62] | 0.07847716132775923
-1.302068464893572 | [-1.06 16.6 ] | 0.032103903090047084
-1.31133683890579 | [ 0.9  11.04] | 0.031472525447078556
-1.3192780750052224 | [-0.96 15.73] | -0.007463857889285722
-1.32557555011983 | [ 0.88 10.57] | -0.003086822006441883
-1.3310214096293347 | [-0.89 15.13] | -0.028864085618954417
-1.3356426112446387 | [ 0.79 10.41] | -0.029596196102647652
-1.339203963467878 | [-0.77 14.47] | -0.04484399465838969
-1.3425173976131224 | [ 0.67 10.45] | -0.04908304917216523
-1.3447083569593503 | [-0.63 13.82] | -0.057068445648195076
-1.3469867256031176 | [ 0.53 10.58] | -0.0629715889652074
-1.3482069530683694 | [-0.48 13.23] | -0.06652752250624945
-1.3496646017439007 | [ 0.4  10.74] | -0.07267098364874985
-1.3502057219859929 | [-0.36 12.74] | -0.07382493528534957
-1.3510174167883624 | [ 0.29 10.88] | -0.07936116064443687
-1.3510831831858843 | [-0.26 12.33] | -0.07937011994984328
-1.3513924456046076 | [ 0.21 11.  ] | -0.08393171550901572
-1.3511218686058073 | [-0.18 12.02] | -0.0834853240094206
-1.351045106076837 | [ 0.15 11.07] | -0.08701482081749815
-1.3505326226301988 | [-0.13 11.78] | -0.08645141802806483
-1.3501623793935484 | [ 0.1  11.12] | -0.08904796510907986
-1.3494730147369882 | [-0.09 11.59] | -0.0885079539071391
-1.3488817506954314 | [ 0.07 11.14] | -0.09033160149343662
-1.3480613009495002 | [-0.06 11.45] | -0.08985484859481291
-1.3473050258207195 | [ 0.04 11.15] | -0.09107311743641663
-1.3463865813217006 | [-0.04 11.35] | -0.09065519000586689
-1.3455081335439465 | [ 0.03 11.14] | -0.09141770617997896
-1.3445161773764414 | [-0.02 11.26] | -0.09104200500470613
-1.3435478883481062 | [ 0.02 11.12] | -0.09147002996523548
-1.3425008279011499 | [-0.02 11.2 ] | -0.09111971635029054
-1.3414669206979934 | [ 0.01 11.1 ] | -0.09130660206371448
-1.3403787556006062 | [-1.02e-02  1.11e+01] | -0.09096848561616067
-1.3392973115340263 | [8.09e-03 1.11e+01] | -0.09098386021603125
-1.3381787787582555 | [-6.37e-03  1.11e+01] | -0.0906490590915858
-1.337063276028015 | [5.28e-03 1.11e+01] | -0.09054374795358662
-1.3359226596965397 | [-3.90e-03  1.11e+01] | -0.09020706199565885
-1.3347831508300119 | [3.49e-03 1.10e+01] | -0.09001762145208454
-1.3336268704516212 | [-2.31e-03  1.10e+01] | -0.08967656091735769
-1.3324708692763816 | [2.35e-03 1.10e+01] | -0.08942902570565822
-1.3313039162485618 | [-1.29e-03  1.10e+01] | -0.08908289963080886
-1.3301370587626054 | [1.63e-03 1.10e+01] | -0.0887956967129871
-1.3289633252947821 | [-6.45e-04  1.10e+01] | -0.08844489576171227
-1.3277898584514167 | [1.18e-03 1.10e+01] | -0.0881310243104173
-1.326612387946594 | [-2.36e-04  1.09e+01] | -0.08777651129643664
-1.3254355295068574 | [8.95e-04 1.09e+01] | -0.08744513217968274
-1.3242567083293313 | [2.02e-05 1.09e+01] | -0.08708810716839434
-1.3230789111589707 | [7.19e-04 1.09e+01] | -0.0867456815475372
-1.3219006160081874 | [1.79e-04 1.09e+01] | -0.08638737760396649
-1.3207237620734034 | [6.08e-04 1.09e+01] | -0.0860384726720294
-1.3195474734324069 | [2.76e-04 1.09e+01] | -0.08568004220416556
-1.3183730163144411 | [5.39e-04 1.09e+01] | -0.085327896754293
-1.3171999058510935 | [3.35e-04 1.09e+01] | -0.08497035692324026
-1.3160289756588328 | [4.94e-04 1.08e+01] | -0.08461727635939495
-1.3148599735910769 | [3.68e-04 1.08e+01] | -0.08426149074535566
-1.3136934544351897 | [4.64e-04 1.08e+01] | -0.08390912230079817
-1.3125293014815533 | [3.86e-04 1.08e+01] | -0.08355580328549263
-1.3113678889193285 | [4.43e-04 1.08e+01] | -0.08320532772804459
-1.3102091763982824 | [3.94e-04 1.08e+01] | -0.08285504953371924
-1.3090534202366226 | [4.27e-04 1.08e+01] | -0.08250731491740501
-1.3079006210637618 | [3.97e-04 1.08e+01] | -0.08216053111135767
-1.3067509574336396 | [4.15e-04 1.08e+01] | -0.08181614640301348
-1.305604450134577 | [3.95e-04 1.08e+01] | -0.08147320827622954
-1.3044612256798938 | [4.04e-04 1.07e+01] | -0.08113260920919155
-1.3033213130472074 | [3.91e-04 1.07e+01] | -0.08079378311035733
-1.302184803295689 | [3.95e-04 1.07e+01] | -0.08045727878718746
-1.301051726939044 | [3.85e-04 1.07e+01] | -0.08012276152347086
-1.2999221503617475 | [3.86e-04 1.07e+01] | -0.07979056763496473
-1.2987961021073091 | [3.79e-04 1.07e+01] | -0.07946049965406117
-1.2976736309672945 | [3.78e-04 1.07e+01] | -0.0791327623531066
