3.2, -1.3, -0.2, 7.5, 0.8, -0.4, -0.8, -6.0, -5.0, 1.1, -2.3, -0.2, 0.3, 1.9, 4.6, 1.3, 2.0, 0.7
parameter ends

state | action | reward
[0.05] | [ 2.72 -0.27] | 0.06154922267220256
0.01963617409793981 | [-9.47  4.3 ] | 0.06821118157420153
0.0029284400678300988 | [12.26 -0.66] | 0.06964713118154224
-0.010247015957667215 | [-5.42  3.89] | 0.08256877184370046
-0.017768312711532945 | [15.79 -0.89] | 0.0593334280396685
-0.02523976901611321 | [-5.16  3.52] | 0.07678745751902416
-0.029882836770062357 | [16.13 -1.  ] | 0.052997864944755425
-0.035825831926096646 | [-6.21  3.23] | 0.07110262115960697
-0.04001865514250724 | [15.3  -1.05] | 0.053021377049786975
-0.04542074802848027 | [-6.91  3.01] | 0.0679388742324973
-0.04907060616540052 | [14.7  -1.08] | 0.05352027695751606
-0.05388258501653273 | [-7.4   2.84] | 0.06588885699539165
-0.05695354882330712 | [14.26 -1.1 ] | 0.053911798318893235
-0.06117303497845922 | [-7.73  2.7 ] | 0.06432161786862127
-0.0636760490453202 | [13.93 -1.12] | 0.05404186124288565
-0.06733301294900629 | [-7.97  2.6 ] | 0.0629622177227336
-0.06930459555108011 | [13.69 -1.14] | 0.053900930132282546
-0.0724462376494565 | [-8.14  2.51] | 0.06169798072431554
-0.07393638536405828 | [13.51 -1.15] | 0.0535332900698786
-0.07661847445809201 | [-8.26  2.44] | 0.06048872026232964
-0.0776827260098726 | [13.37 -1.16] | 0.05299552289292585
-0.07996264411790135 | [-8.35  2.38] | 0.05932289960776981
-0.0806563123985974 | [13.27 -1.17] | 0.05233872523216008
-0.08258884593810842 | [-8.41  2.33] | 0.05819903111769234
-0.08296374588041444 | [13.19 -1.18] | 0.05160350365108253
-0.08459890256262448 | [-8.45  2.29] | 0.05711793420728195
-0.0847017660908859 | [13.14 -1.19] | 0.050819932202269255
-0.08608386640068406 | [-8.48  2.25] | 0.05607990705411791
-0.08595581315868356 | [13.09 -1.2 ] | 0.0500092607103438
-0.08712338061376432 | [-8.5   2.22] | 0.05508396805884033
-0.086799993392242 | [13.05 -1.21] | 0.04918580735897941
-0.08778603700108513 | [-8.51  2.19] | 0.054127943349786586
-0.0872976808817488 | [13.03 -1.22] | 0.048358834047111214
-0.08813013986463789 | [-8.51  2.16] | 0.05320885302454486
-0.0875024422609711 | [13.01 -1.24] | 0.047534057411268316
-0.08820473228151883 | [-8.51  2.13] | 0.052323287810568456
-0.0874591328443677 | [12.99 -1.25] | 0.04671476478630135
-0.08805071933870086 | [-8.5  2.1] | 0.05146769719129746
-0.08720502528942582 | [12.97 -1.27] | 0.04590261685167933
-0.08770197734412771 | [-8.49  2.08] | 0.05063861095851548
-0.08677088852014996 | [12.96 -1.29] | 0.04509820835294219
-0.08718638682656452 | [-8.47  2.05] | 0.04983275828365022
-0.0861819712302802 | [12.96 -1.3 ] | 0.04430146324428558
-0.08652676112521925 | [-8.46  2.02] | 0.049047138174518626
-0.08545887544700677 | [12.95 -1.32] | 0.04351190394203766
-0.08574166274339033 | [-8.44  1.99] | 0.04827905993120249
-0.0846183177282052 | [12.94 -1.34] | 0.042728838881705686
-0.08484610934225638 | [-8.41  1.97] | 0.04752615981942751
-0.08367378323942337 | [12.94 -1.36] | 0.04195148541873076
-0.08385217771492601 | [-8.39  1.94] | 0.046786360969929865
-0.0826360820187857 | [12.93 -1.38] | 0.041179020720503764
-0.08276951372884786 | [-8.37  1.91] | 0.04605784305579713
-0.08151381569594446 | [12.93 -1.41] | 0.040410621194782365
-0.08160575873591056 | [-8.34  1.88] | 0.04533902159398201
-0.08031376717302294 | [12.92 -1.43] | 0.0396454986838575
-0.08036690531112695 | [-8.31  1.84] | 0.04462853933699014
-0.07904122529088539 | [12.92 -1.45] | 0.03888292998640526
-0.07905759281366134 | [-8.28  1.81] | 0.043925219209332844
-0.07770025408232371 | [12.92 -1.48] | 0.03812223771505537
-0.07768135241692509 | [-8.25  1.78] | 0.04322802713767797
-0.07629391562629342 | [12.91 -1.51] | 0.037362784967563345
-0.0762408098278641 | [-8.21  1.74] | 0.042536048666002114
-0.07482445435332571 | [12.91 -1.53] | 0.03660397434677907
-0.07473785278962408 | [-8.18  1.71] | 0.04184846981995221
-0.07329344923779633 | [12.9  -1.56] | 0.03584524349620369
-0.07317376920132006 | [-8.14  1.67] | 0.04116455819726416
-0.07170193910844423 | [12.9  -1.59] | 0.035086061247511485
-0.07154936091593478 | [-8.1   1.63] | 0.04048364812221027
-0.070050525978858 | [12.89 -1.62] | 0.0343259332852876
-0.06986503769983471 | [-8.06  1.59] | 0.03980513729357203
-0.06833946046051377 | [12.89 -1.65] | 0.03356444126834231
-0.06812089521807622 | [-8.01  1.55] | 0.03912852320081117
-0.06656871280797856 | [12.88 -1.68] | 0.0328012057953117
-0.06631677958652726 | [-7.97  1.51] | 0.038453350491885564
-0.06473802927323463 | [12.87 -1.72] | 0.032035869758084576
-0.06445233602380518 | [-7.92  1.47] | 0.03777919196690694
-0.06284697649798655 | [12.87 -1.75] | 0.03126809215790846
-0.06252704920735395 | [-7.87  1.42] | 0.03710563958858549
-0.060894976145444556 | [12.86 -1.78] | 0.030497586680937914
-0.06054027433955024 | [-7.82  1.38] | 0.03643235168289741
-0.058881335857538075 | [12.85 -1.82] | 0.029724140270314683
-0.05849126699358108 | [-7.77  1.33] | 0.03575906571090746
-0.056805275179844565 | [12.84 -1.86] | 0.028947640987332355
-0.056379205605367105 | [-7.71  1.28] | 0.03508561081660482
-0.054665948325321734 | [12.83 -1.9 ] | 0.028168030622024755
-0.05420321530812123 | [-7.66  1.23] | 0.03441186671875611
-0.05246246802691251 | [12.81 -1.94] | 0.02738528414588776
-0.05196239137299424 | [-7.6   1.18] | 0.033737733687843025
-0.050193926787989555 | [12.8  -1.98] | 0.02659940089706207
-0.049655818596290445 | [-7.53  1.13] | 0.03306312745245885
-0.04785941429868984 | [12.79 -2.02] | 0.02581040267411575
-0.047282586464008125 | [-7.47  1.07] | 0.03238797669559461
-0.04545803106006575 | [12.77 -2.06] | 0.025018334428287912
-0.04484180276850587 | [-7.4   1.02] | 0.031712223196403384
-0.04298890217969275 | [12.75 -2.1 ] | 0.02422328426834008
-0.04233260790697018 | [-7.33  0.96] | 0.03351911562781205
-0.04079126903115393 | [12.31 -2.16] | 0.029088738851149085
-0.0406948219940832 | [-7.68  0.91] | 0.03887865483029672
-0.03996674071629638 | [11.52 -2.19] | 0.03860463805333683
-0.040889035833770244 | [-8.43  0.92] | 0.0439032188999648
-0.040946314378359536 | [10.97 -2.19] | 0.04502997483487061
-0.04252739411048215 | [-9.07  0.98] | 0.043349918976323495
-0.042568011574212965 | [11.22 -2.15] | 0.04143866705416478
-0.04366153171314953 | [-9.    1.06] | 0.03973230446149637
-0.04310543299763626 | [11.64 -2.12] | 0.03605915343543173
-0.043535934867906294 | [-8.74  1.12] | 0.036506789397206994
-0.04242944061354546 | [11.96 -2.1 ] | 0.03203452279081891
-0.04240169011327897 | [-8.53  1.15] | 0.03412887631031175
-0.04091924024543657 | [12.2  -2.11] | 0.028978672886319425
-0.040580534839543464 | [-8.36  1.16] | 0.03233437966362586
-0.03884705821829451 | [12.38 -2.12] | 0.026611582486831126
-0.03830115394479633 | [-8.21  1.16] | 0.030940011391898413
-0.03640428836225187 | [12.51 -2.14] | 0.024733054170568456
-0.035722760903108344 | [-8.08  1.15] | 0.029819729590670217
-0.03372268222051421 | [12.6  -2.17] | 0.02320116939766589
