1.7, 4.3, 1.7, 5.4, -0.9, -0.1, -4.7, 3.2, -1.1, 2.2, 3.0, 3.5, -0.4, 1.2, -0.5, 0.1, 2.3, 2.5
parameter ends

state | action | reward
[0.08] | [2.04 2.27] | 0.01505221780949997
0.057871675056917565 | [-1.72  1.91] | 0.03297011262596918
0.05942139635442667 | [ 4.97 -0.01] | -0.009778581829242423
0.06570687931817482 | [-0.56  0.72] | -0.05653644493126752
0.06580798510321625 | [ 3.55 -0.69] | -0.06480455620909567
0.053382949371178066 | [-2.95  1.13] | -0.08560491596099501
0.04545033660813936 | [ 4.26 -1.12] | -0.08067269421636339
0.03650318717405472 | [-2.97  1.21] | -0.08201574327047888
0.029296165291740003 | [ 4.33 -1.12] | -0.0753490540387157
0.021498906922067487 | [-2.99  1.22] | -0.07546806728730572
0.015317096825540224 | [ 4.37 -1.15] | -0.06945764337305403
0.008679229810469648 | [-2.99  1.2 ] | -0.06955848154733299
0.0035108841475591365 | [ 4.41 -1.18] | -0.06446700463197888
-0.0020721028519432756 | [-2.99  1.17] | -0.0647902933882441
-0.006319863803461949 | [ 4.43 -1.22] | -0.060502977048275244
-0.010974070501553686 | [-2.99  1.12] | -0.06104922296461397
-0.014410039770992915 | [ 4.45 -1.27] | -0.05740659972627523
-0.01825628950085446 | [-2.99  1.06] | -0.058131804819580905
-0.02098488033154075 | [ 4.45 -1.32] | -0.054996054231732164
-0.024131248673424564 | [-2.98  1.  ] | -0.055495258600239926
-0.026265956183586944 | [ 4.44 -1.36] | -0.05242181582591025
-0.028842617879327445 | [-2.98  0.94] | -0.04756399546392725
-0.030766899100832315 | [ 4.34 -1.33] | -0.039571080751266474
-0.03338267343009763 | [-3.06  0.96] | -0.037313120926551833
-0.035219900257216726 | [ 4.3  -1.33] | -0.031648318717029646
-0.03761506357312246 | [-3.1   0.96] | -0.029849445359960945
-0.03924116804636702 | [ 4.27 -1.32] | -0.024526949170667882
-0.04140831663038428 | [-3.12  0.96] | -0.023469609263702326
-0.042801280568450444 | [ 4.25 -1.32] | -0.018743004376648022
-0.04471105661912449 | [-3.14  0.97] | -0.018207819261720458
-0.04585346090705855 | [ 4.25 -1.32] | -0.013881584937373669
-0.04750152584824197 | [-3.15  0.97] | -0.013783037659729944
-0.048392107676202153 | [ 4.24 -1.32] | -0.00978734783055996
-0.04978213181712934 | [-3.15  0.97] | -0.010039654905089446
-0.05042686346448038 | [ 4.25 -1.32] | -0.006307053317033113
-0.05156859121179509 | [-3.14  0.97] | -0.0068453155281005835
-0.05197812420649546 | [ 4.25 -1.32] | -0.0033280522765541097
-0.052884502645801294 | [-3.13  0.97] | -0.00410046281702747
-0.05307202026388879 | [ 4.26 -1.32] | -0.0007625101209641915
-0.05375764555558171 | [-3.12  0.98] | -0.0017273232213689236
-0.05373754924838683 | [ 4.26 -1.32] | 0.00145887714146984
-0.05421762579120906 | [-3.11  0.98] | 0.0003356714621819696
-0.054004661663815796 | [ 4.27 -1.32] | 0.003391385075765791
-0.054294333336982366 | [-3.09  0.98] | 0.0021376722658682425
-0.05390303309529897 | [ 4.28 -1.32] | 0.005079350064341817
-0.05401695292881082 | [-3.08  0.98] | 0.003718263809346613
-0.05346128717430382 | [ 4.28 -1.31] | 0.006558841947116988
-0.053413366904611806 | [-3.06  0.98] | 0.005109742237815932
-0.05270654649097269 | [ 4.29 -1.31] | 0.007859510750209787
-0.05250982640274682 | [-3.04  0.98] | 0.006338744081006676
-0.05166420713932175 | [ 4.29 -1.31] | 0.009005998553581791
-0.051330810525473225 | [-3.02  0.98] | 0.007427431270137071
-0.05035786318041886 | [ 4.3  -1.31] | 0.010018888770561321
-0.04989898812801821 | [-3.    0.98] | 0.008394385705914198
-0.048809297753553 | [ 4.3  -1.31] | 0.010915533149833536
-0.04823524411170971 | [-2.98  0.98] | 0.009255359570638493
-0.04703854315082752 | [ 4.3 -1.3] | 0.011710769051330241
-0.046358768662793357 | [-2.95  0.98] | 0.010023884076252355
-0.045063996384502376 | [ 4.3 -1.3] | 0.01241745962239272
-0.044287182954441756 | [-2.93  0.98] | 0.010711656408953626
-0.04290254612549983 | [ 4.3  -1.29] | 0.013046747532848289
-0.04203665218568151 | [-2.91  0.98] | 0.011328735145347418
-0.04056967129919421 | [ 4.3  -1.29] | 0.01360817419812947
-0.03962197508280073 | [-2.88  0.98] | 0.01188371916291176
-0.03807952640008686 | [ 4.3  -1.29] | 0.01410990793899677
-0.03705667450463037 | [-2.86  0.98] | 0.012384011522644527
-0.03544503805334867 | [ 4.3  -1.28] | 0.014559034132563547
-0.034353097104829616 | [-2.83  0.98] | 0.0128360273540865
-0.0326780056188887 | [ 4.3  -1.28] | 0.014961711288639386
-0.03152250769289631 | [-2.81  0.98] | 0.013245299754895228
-0.029789186430471737 | [ 4.3  -1.27] | 0.015323214984989675
-0.028575168878747642 | [-2.78  0.98] | 0.01361659901403104
-0.026788374240186548 | [ 4.3  -1.26] | 0.015648132361419233
-0.025520419955198038 | [-2.76  0.98] | 0.01395406682091317
-0.023684477554633262 | [ 4.29 -1.26] | 0.015940445923007134
-0.02236675328616576 | [-2.73  0.98] | 0.014261309654966822
-0.020485595251634868 | [ 4.29 -1.25] | 0.016203641410442345
-0.019121888735762864 | [-2.71  0.98] | 0.014541479477179303
-0.017199088554235777 | [ 4.29 -1.25] | 0.016440763676240887
-0.015792843031513733 | [-2.68  0.98] | 0.01479734647126072
-0.013831648809410388 | [ 4.29 -1.24] | 0.016654506165966473
-0.012385996186482404 | [-2.65  0.98] | 0.015031355759791507
-0.010389361672186995 | [ 4.28 -1.23] | 0.016847241485352084
-0.008907152501464928 | [-2.63  0.98] | 0.015245652776117351
-0.006877763836300873 | [ 4.28 -1.23] | 0.017021047099650712
-0.005361592562899422 | [-2.6   0.98] | 0.015442127673147236
-0.003301892759423535 | [ 4.27 -1.22] | 0.017177769112931406
-0.00175412280395046 | [-2.57  0.98] | 0.015622460779926519
0.0003336636190992663 | [ 4.27 -1.21] | 0.01731903895581065
0.0019108770680176766 | [-2.55  0.98] | 0.015788141612122244
0.004024723194855025 | [ 4.26 -1.21] | 0.017446309549560494
0.0056294129126074404 | [-2.52  0.98] | 0.015940498500156206
0.007767470574172521 | [ 4.26 -1.2 ] | 0.017560880055079817
0.009397839012044735 | [-2.49  0.98] | 0.016080719998266754
0.011558421594867526 | [ 4.25 -1.19] | 0.017663912261180158
0.01321282449916468 | [-2.47  0.98] | 0.016209869568011438
0.015394391713724804 | [ 4.25 -1.18] | 0.01775644388433781
0.017071323562132274 | [-2.44  0.98] | 0.01632889971019787
0.019272467642640657 | [ 4.24 -1.18] | 0.017839404612235744
0.02097054837004297 | [-2.41  0.98] | 0.016438665855018422
0.02318998152181019 | [ 4.24 -1.17] | 0.017913628860545774
0.02490794448782215 | [-2.39  0.98] | 0.016539937949785623
0.027144487509046054 | [ 4.23 -1.16] | 0.017979866987190493
0.028881168602638785 | [-2.36  0.98] | 0.01663341054771813
0.031133740585521593 | [ 4.23 -1.15] | 0.01803879497028111
0.03288806837557245 | [-2.33  0.98] | 0.016719711556528488
0.03515567739742385 | [ 4.22 -1.14] | 0.018091022851628023
0.036926664238117086 | [-2.3   0.98] | 0.01679940987482907
0.03920839895563795 | [ 4.22 -1.14] | 0.01813710211765337
0.04099513296090497 | [-2.28  0.98] | 0.016873024522581947
0.04329015442468122 | [ 4.21 -1.13] | 0.018177535478634307
0.0450917914641085 | [-2.25  0.98] | 0.016941032152219846
0.04739932473970169 | [ 4.2  -1.12] | 0.01821278416700271
0.04921507978150492 | [-2.22  0.98] | 0.017003864716323692
0.0515344061663095 | [ 4.2  -1.11] | 0.01824325405985598
0.05336354695338388 | [-2.19  0.98] | 0.017061912693247697
0.055693998277974034 | [ 4.19 -1.1 ] | 0.018269319889577796
0.057535839706243916 | [-2.17  0.98] | 0.017115536265051426
0.05987679378493101 | [ 4.19 -1.1 ] | 0.018291326122817114
0.06173069354056519 | [-2.14  0.98] | 0.017165068791001634
0.0640815700423963 | [ 4.18 -1.09] | 0.01830958970159822
0.06594692466914476 | [-2.11  0.98] | 0.01721081944679521
0.06830718138806297 | [ 4.17 -1.08] | 0.018324402791900007
0.07018342272600435 | [-2.08  0.98] | 0.017253082077072896
0.07255255037092814 | [ 4.17 -1.07] | 0.01833604540771118
0.07443913951630282 | [-2.05  0.98] | 0.017292158267864094
0.07681664568923037 | [ 4.16 -1.06] | 0.01834478674139207
0.07871305829605539 | [-2.03  0.98] | 0.017328305052627262
0.08109846200356884 | [ 4.16 -1.05] | 0.01835084145771685
0.08300418496536062 | [-2.    0.98] | 0.017361749225970374
0.08539701710217147 | [ 4.15 -1.04] | 0.01835443042046248
0.08731154744897608 | [-1.97  0.98] | 0.017392721179830924
0.08971134809118303 | [ 4.14 -1.03] | 0.0183557674821233
0.0916341908469491 | [-1.94  0.98] | 0.01742145494345564
0.09404050267349898 | [ 4.14 -1.03] | 0.018355064649953172
0.09597116491365923 | [-1.92  0.98] | 0.01744816519982752
0.09838353403828148 | [ 4.13 -1.02] | 0.018352517078168904
0.10032152551760135 | [-1.89  0.98] | 0.017473059294652447
0.10273950219290268 | [ 4.12 -1.01] | 0.018348320313275664
0.10468433559297309 | [-1.86  0.98] | 0.017496343599981038
0.10710747453907989 | [ 4.12 -1.  ] | 0.018196980412659203
0.10906538402247495 | [-1.83  0.98] | 0.017440984935632616
0.11149636307056945 | [ 4.11 -0.99] | 0.017513947269867245
0.1134911107903416 | [-1.79  0.96] | 0.01708965556211868
0.1159409128616092 | [ 4.1  -0.98] | 0.017083805847923003
0.11795827658197128 | [-1.76  0.95] | 0.016817180081984174
0.12042042713811692 | [ 4.08 -0.96] | 0.016762939512246208
0.12245298602747778 | [-1.72  0.94] | 0.016621709445810987
0.12492150299312046 | [ 4.07 -0.95] | 0.016518504334807484
0.12696367936663425 | [-1.69  0.92] | 0.016484258691267288
0.12943383333202807 | [ 4.05 -0.93] | 0.016330463206719666
0.13148125987576115 | [-1.65  0.91] | 0.016389444888240574
0.13394934373300296 | [ 4.03 -0.92] | 0.01618403529108553
0.13599857479594085 | [-1.62  0.89] | 0.016325639775097902
0.13846167440405746 | [ 4.01 -0.9 ] | 0.016068130284632783
0.14050997602649706 | [-1.58  0.88] | 0.01628411264337885
0.14296579047353342 | [ 4.   -0.89] | 0.015974425609481088
0.14501097980960284 | [-1.55  0.86] | 0.01625832086303692
0.1474576835219292 | [ 3.98 -0.87] | 0.015896682955122216
0.1494980059468781 | [-1.52  0.85] | 0.016243370264334235
0.15193414310242143 | [ 3.96 -0.86] | 0.015830233648311008
0.1539681779507871 | [-1.49  0.83] | 0.016235608906812513
0.15639258110626417 | [ 3.94 -0.84] | 0.015771593586614487
0.1584191690099981 | [-1.45  0.82] | 0.01623232018239544
0.160830896620596 | [ 3.92 -0.82] | 0.01571816945674421
0.16284908374928042 | [-1.42  0.8 ] | 0.01623149157391839
0.16524737222679858 | [ 3.9  -0.81] | 0.015668039278606143
0.1672563677083731 | [-1.39  0.79] | 0.016231637814928854
0.16964059487348318 | [ 3.88 -0.79] | 0.01561978603689299
0.17163973807369878 | [-1.36  0.77] | 0.016231671819334586
0.1740093950702241 | [ 3.87 -0.78] | 0.015572365730162085
0.17599813045350557 | [-1.33  0.76] | 0.016230804540287608
0.17835279986399818 | [ 3.85 -0.76] | 0.015525022580579036
0.18033065799690742 | [-1.3   0.74] | 0.016228471065084935
0.182669997878848 | [ 3.83 -0.75] | 0.01547723358030928
0.18463658189585036 | [-1.27  0.73] | 0.016224282062835643
0.1869603151682339 | [ 3.81 -0.73] | 0.015428625415433068
0.1889152912488953 | [-1.24  0.71] | 0.01621797692032798
0.1912231967171913 | [ 3.8  -0.72] | 0.015378942886744618
0.19316628579225154 | [-1.22  0.7 ] | 0.01620939306673969
0.19545819056930547 | [ 3.78 -0.7 ] | 0.015328016069323956
0.19738916070264687 | [-1.19  0.68] | 0.016198440889401595
0.19966493308280442 | [ 3.76 -0.69] | 0.015275746803881423
0.2015835928188555 | [-1.16  0.67] | 0.016185085242919287
0.20384313642268725 | [ 3.75 -0.67] | 0.015222089006658439
0.2057493293780101 | [-1.13  0.65] | 0.016169330316893205
0.20799257835184165 | [ 3.73 -0.66] | 0.015167034187058653
0.20988617875685373 | [-1.11  0.64] | 0.016151208203527292
